,step,date,balance,shares_held,total_shares_sold,cost_basis,total_sales_value,net_worth,max_net_worth,cur_reward,cur_action,profit
975,4054,2014-02-13,97.90754536749262,164,702,31.973335883005987,22723.585301531835,5450.719055665456,5461.9143296126695,320.78106377752204,[2.27     0.012474],320.7190556654559
976,4055,2014-02-14,97.90754536749262,164,702,31.973335883005987,22723.585301531835,5471.918568639557,5471.918568639557,341.98139264783424,[0.705  0.2256],341.9185686395567
977,4056,2014-02-18,97.90754536749262,164,702,31.973335883005987,22723.585301531835,5455.2907103805765,5471.918568639557,325.3543502850653,[0.6187 0.0698],325.29071038057646
978,4057,2014-02-19,97.90754536749262,164,702,31.973335883005987,22723.585301531835,5494.500236710178,5494.500236710178,364.56469251087816,[0.00115032 0.00073266],364.5002367101779
979,4058,2014-02-20,97.90754536749262,164,702,31.973335883005987,22723.585301531835,5491.755425178464,5494.500236710178,361.82069687537575,[0.1735 0.1098],361.75542517846407
980,4059,2014-02-21,97.90754536749262,164,702,31.973335883005987,22723.585301531835,5522.0038250333,5522.0038250333,392.0699126264231,[2.504   0.06305],392.0038250333
981,4060,2014-02-24,97.90754536749262,164,702,31.973335883005987,22723.585301531835,5561.338627108453,5561.338627108453,431.4055305977872,[2.693   0.08966],431.3386271084528
982,4061,2014-02-25,64.81627836749263,165,702,31.980111223108977,22723.585301531835,5524.875333367491,5561.338627108453,394.92016462669545,[0.014885 0.638   ],394.8753333674913
983,4062,2014-02-26,64.81627836749263,165,702,31.980111223108977,22723.585301531835,5510.438652857221,5561.338627108453,380.48402425207854,[0.4756 0.803 ],380.4386528572213
984,4063,2014-02-27,64.81627836749263,165,702,31.980111223108977,22723.585301531835,5494.591905249334,5561.338627108453,364.63781677984394,[2.967 0.568],364.59190524933365
985,4064,2014-02-28,64.81627836749263,165,702,31.980111223108977,22723.585301531835,5513.835895485416,5561.338627108453,383.88234715157904,[0.556  0.0864],383.8358954854157
986,4065,2014-03-03,64.81627836749263,165,702,31.980111223108977,22723.585301531835,5608.093765581439,5608.093765581439,478.1407573832551,[0.1201  0.07996],478.0937655814387
987,4066,2014-03-04,64.81627836749263,165,702,31.980111223108977,22723.585301531835,5549.946426110342,5608.093765581439,419.99395804781165,[2.537  0.1663],419.94642611034214
988,4067,2014-03-05,64.81627836749263,165,702,31.980111223108977,22723.585301531835,5609.90866284764,5609.90866284764,479.95673492076236,[0.9927 0.3948],479.9086628476398
